Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
3404	4873	1.12456168112516	1.55785254429501	0.65313606343986	0.375403446188538	0.816475071932338	0.318410951785445	-0.207688282100811	0.0353403321968413	0.021801043944221	0.412698195748908	0.897668905679388	0.265955308012227	0.434043196257242	0.963606321758969	4.3582491384152	1.31107087661952e-05	907	2	0.135853164235315	0.00186100224979883	0.662593068095077	1.58292518302988
4470	5365	0.59373575357005	0.609955887823896	-0.580481842402505	0.248690733798055	0.693702410192861	0.27907017360975	-0.017724848591218	0.055751568078406	0.0421354452713096	0.315006190082359	0.699228386694698	0.131475283432428	0.132441938253325	0.990620650559899	4.3499933003192	1.36141691398084e-05	795	44	0.141070020626695	0.00188093360835593	0.260992609714413	1.19830288295053
1662	1974	0.339663885790982	0.590062756048674	1.45693980410325	0.106992732250959	0.351190924267433	0.148725058532284	NA	0.0765006713746195	0.041973609893276	0.0872346039602006	0.921834603584743	0.499770665240897	0.416289254984632	NA	4.2847811004075	1.82919199316345e-05	908	45	0.189540874331597	0.00215481876871215	0.49892919349893	1.41316428502924
2206	4925	0.513704110628607	0.405586105356423	NA	0.130933321575476	0.17159493697836	0.250892349663832	NA	0.0574594421413567	0.127391153299426	NA	0.875622079635888	0.391950907755163	0.155868009532332	NA	4.28012706830725	1.867866367955e-05	868	101	0.193548313047497	0.00215966998398636	0.29454216484054	1.22649569057574
9032	9473	0.318265818329889	0.733010900251608	1.5913628046818	0.106458799346557	0.66405919233336	0.312438535699092	NA	0.291470951973166	0.0355939058037137	0.0810471599291571	0.930039801592931	0.291771095827684	0.293158106486245	NA	4.27365435928941	1.92295051346658e-05	908	45	0.199256132205407	0.00215966998398636	0.620932675107051	1.53786906330615
5921	9262	0.455577492958654	0.521207882487499	NA	-0.131951236072451	0.347063775663308	0.111543755823533	NA	0.0939507221979114	0.0201089736990628	NA	0.935539153440029	0.19061920890191	0.34823509960481	NA	4.25769668673699	2.06543918170876e-05	821	63	0.214020808008662	0.00218892476622304	0.260688334172109	1.19805017825415
4773	5988	0.402592500484001	0.785215278445042	NA	-0.263785796114142	0.375610583880868	0.233053922731932	0.231149484986695	0.109559103579161	0.0635114685808844	NA	0.888607597159238	0.131475283432428	0.347087216743331	0.929399992157675	4.25718128164215	2.07020485514242e-05	822	100	0.214514627089858	0.00218892476622304	0.293972662402399	1.22601162816482
4360	5117	0.226340295507662	0.249732153620493	NA	0.161204255515209	0.371720445168777	0.106083905076479	0.151262674131395	0.213241940988188	0.225887641440477	NA	0.834890340999526	0.0963974881735947	0.247372870091012	0.92952212894874	4.25447209570952	2.09542787690253e-05	869	100	0.21712823660464	0.00219321451115798	0.211057288170002	1.15753618083628
1064	327	0.697698138607477	NA	1.7104255303482	NA	NA	NA	NA	0.0366684196994206	NA	0.0755873351140779	NA	NA	NA	NA	4.24612226116354	2.17501977910484e-05	732	32	0.225375549510844	0.00222876268992503	1.20406183447784	2.30387402753111
2419	2914	0.874688210787266	0.614244686553365	0.547674441513872	0.34044337033311	0.311334977234951	0.460839883057933	0.34156903898214	0.0574594421413567	0.0687062745428533	0.370593818529406	0.902693829573412	0.459022029413323	0.207628152023826	0.929904674657525	4.23269165684943	2.30910988372468e-05	909	79	0.239269966151551	0.00226057934079085	0.498684944066091	1.41292505542862
3103	3436	0.526341317601201	0.672934296368976	NA	0.205698169547572	0.163137648782204	0.277269662570015	-0.0168899000422282	0.0365230143524807	0.0303979897749419	NA	0.902693829573412	0.711115930179939	0.0932953814975747	0.988831279735363	4.18866419409866	2.80601253401791e-05	867	6	0.290759018774936	0.00244759068306655	0.30474853247129	1.23520331747235
7993	7594	0.249787730340672	0.516097802649881	1.72886450580366	NA	0.545369037908062	0.160658342749985	NA	0.267389298241038	0.063441323603507	0.0848938566432102	NA	0.32218130313177	0.309967845523376	NA	4.17387429060395	2.99463035358105e-05	892	88	0.310303597238068	0.00252279347348023	0.640155483890452	1.55849711452314
3637	1915	0.306211159269251	0.0277070554143837	NA	0.179223873268723	0.263537474004758	0.154372561320361	0.249912815867109	0.0739715060932248	0.873483160859223	NA	0.760229697059712	0.186026206130413	0.169025914204013	0.929399992157675	4.14508272592131	3.39691052408941e-05	869	100	0.351987868506145	0.00268652074776949	0.196827489857431	1.14617512373644
6891	7948	0.386043473476426	1.19529697063535	-0.830340890098257	0.425352423003975	0.364472987319585	0.237727990255634	0.130822663882362	0.0512202301949014	0.00339370645730976	0.287450592053801	0.581692150188685	0.451624469552893	0.22373296035913	0.929399992157675	4.13796214201207	3.50404168980578e-05	797	44	0.363088799897675	0.00268652074776949	0.272767945496439	1.20812350360223
8255	9710	0.29112646078068	0.328580512505729	NA	0.100115612976643	0.427090789885469	0.130068461900475	0.0840929389416551	0.136363980638563	0.0864513910099819	NA	0.918457099505923	0.116902524885472	0.481700797793919	0.943726789203335	4.1299936608532	3.62773237074787e-05	869	100	0.375905628256894	0.00274383670260507	0.226845796165109	1.17027354898539
9375	6591	0.426132824876282	1.87878916384255	-0.434933333671058	0.209658717060082	1.09438148128156	0.159975107360371	NA	0.144713648608758	0.00177142655979979	0.624439169253097	0.857756062164414	0.19061920890191	0.349847288714274	NA	4.11456682576736	3.87907172245683e-05	796	45	0.401949411880977	0.00283622431347344	0.555667326791631	1.46984836277483
8922	1462	0.656301061771779	0.526731063473183	NA	-0.0219327316521847	0.340195363620914	0.156311646713643	NA	0.145425772419298	0.0192638426305852	NA	0.976417959858529	0.250450805002487	0.273109461175037	NA	4.1014375377637	4.10591347115297e-05	821	63	0.425454753880871	0.0029341707164198	0.331521280785467	1.25833955837305
3838	3742	1.26800560801237	0.289665890842215	NA	0.910858643765263	0.680860778275552	0.444512706148034	NA	0.0891962028709805	0.526955773672351	NA	0.397868202965008	0.28081696094875	0.198140909118608	NA	4.09947341860189	4.14091224301139e-05	868	101	0.42908132662084	0.00293891319603315	0.718780725408687	1.64579052856081
3887	3811	0.733510849646588	1.1986483068522	-0.597827682068134	NA	0.710997285990517	0.111450719767802	0.0334135667698536	0.0355498701922275	0.00423954242828651	0.55578654239671	NA	0.176695409059409	0.644396435948498	0.988831279735363	4.08816746070964	4.34794250649961e-05	778	4	0.45053380252349	0.00301414762399231	0.365032174493138	1.2879103517273
6940	1992	0.415719226229233	0.358607542238793	1.70263180509352	0.147173713365559	0.358830866826729	0.0928385641528457	NA	0.0708873743232313	0.193138855444387	0.0755873351140779	0.897668905679388	0.367273947055023	0.675713016418549	NA	4.08735080048653	4.36327102488754e-05	908	80	0.452122143598847	0.00301414762399231	0.512633619651113	1.42665215353985
3609	3404	0.316380966026332	0.377622055928619	NA	-0.179135396454985	0.776680324423214	NA	0.0539928790116351	0.137879087443249	0.05863287015841	NA	0.902693829573412	0.0415014960737023	NA	0.981132145313362	4.05323486111562	5.05142439912731e-05	819	97	0.523428596237572	0.00319920794834955	0.269108165786963	1.20506266095227
5796	9650	0.576344310445606	-0.00286493178492009	NA	0.15093271843009	0.462393378513474	0.112318295397884	NA	0.0393258819633075	0.990385071087884	NA	0.879862445371526	0.11785256524869	0.33408068281923	NA	4.05002578341379	5.12119900761832e-05	596	17	0.53065864116941	0.00319920794834955	0.259824754200427	1.19733325435946
4335	5057	0.64251124463978	0.285900115922712	NA	0.0848708301826049	0.522742277748358	0.205085292511674	NA	0.0611910928343877	0.310725905544825	NA	0.920678001078828	0.279502746178153	0.205461502773138	NA	4.03203398372021	5.52961885678105e-05	868	101	0.572979105939652	0.0033351199159105	0.348221952201026	1.27299076416639
5273	6248	0.265482845586623	NA	NA	NA	0.478634859105083	0.232358977519489	0.0399735670856254	0.145425772419298	NA	NA	NA	0.131475283432428	0.138897303967882	0.985127212433875	4.02497956508666	5.69802632532923e-05	710	143	0.590429487830615	0.00335471299903758	0.254112562324205	1.19260191819491
3058	5599	0.788037752672041	1.83067707445019	1.36579340426611	0.0628373007163816	0.513032905190671	0.0757377688015808	-0.172580174947306	0.127734422340344	0.00157785914317653	0.130900618161954	0.964929361854283	0.299514825163211	0.827008194060748	0.966656249090432	4.01945503033069	5.83329141172761e-05	907	44	0.604445656083215	0.00341494720950969	0.637648004449953	1.55579071763267
7677	9474	0.425698714667639	NA	NA	NA	NA	0.286298634500412	NA	0.0350885419823024	NA	NA	NA	NA	0.205823439323077	NA	4.00143882567487	6.2958473177499e-05	701	39	0.652375699065245	0.0035263551300824	0.355998674584025	1.27987123801538
6597	6804	0.627233102757439	0.160620662832832	NA	-0.00604948845544762	0.383831044573921	0.134697562739099	0.0934463793513833	0.0567629480337994	0.359295533935581	NA	0.99535230112555	0.137622518395707	0.334696579982467	0.948736090948985	3.99024160750315	6.60060230994741e-05	822	100	0.683954411356751	0.00365404633213436	0.232296543966538	1.17470340505675
184	1852	0.559724829927243	0.471252971228882	0.167017164004089	0.450946169672722	0.312841451208993	0.0659912929494464	0.185543885881158	0.0503866908735244	0.09728133770516	0.861739959577815	0.610191667399794	0.397847027453562	0.450617100774222	0.929399992157675	3.98276651833141	6.81176682268969e-05	909	79	0.705835278167106	0.00373457819136035	0.316188252124648	1.24503668517476
6513	4839	0.82763365899234	0.710640137665973	-0.25544959340018	0.078351810785998	0.617855874469525	0.330510576626095	NA	0.0760594827335705	0.0769485082415903	0.790345965779362	0.964102511377394	0.155081493946006	0.293341668234819	NA	3.94838928301804	7.86787892990137e-05	796	80	0.81526961471638	0.00409683223475568	0.384923744189959	1.30579076573556
5066	707	0.443466339912143	1.23197483749131	2.06711323508689	NA	0.415740552788138	0.111725276650967	0.168268380652896	0.199181939539949	0.00539564578721607	0.0810471599291571	NA	0.499277693039094	0.699859031110745	0.960371305960403	3.93591282529986	8.28810567616856e-05	893	52	0.858813510164586	0.00425155203051775	0.739714770430391	1.66984566759162
9519	2752	0.631963345952579	-0.201547465527254	NA	-0.0967034406638039	0.34185317544301	0.205380256319758	NA	0.0156734647039146	0.248079121687733	NA	0.925913009624724	0.0637030512598321	0.132441938253325	NA	3.92901149326143	8.52957632808682e-05	554	17	0.883834699116356	0.00435386551288845	0.176189174304858	1.12989536310503
1738	9663	0.255553090534602	0.822005618268044	1.41586452932524	NA	0.424636038961799	0.31094155433901	NA	0.339522321781355	0.0456326533355811	0.086383299895312	NA	0.442745889738588	0.286399296944473	NA	3.92632834172658	8.62523965334816e-05	892	53	0.893747332879936	0.00438111437686243	0.645800166285739	1.56460682823793
8157	5704	0.423880909967886	0.129324242646643	NA	0.217426480404777	0.416638127273538	0.0551686765471366	0.40903314971742	0.122150999142762	0.549348415141524	NA	0.867518471541455	0.119950724301608	0.718581519208638	0.929399992157675	3.88779413154396	0.00010115936757904	869	100	1	0.00489819330305613	0.275245264426233	1.21019981095883
3367	2979	0.259118839811327	1.14726038621625	-0.760118430832517	0.296234524441542	0.904681265956405	0.307550916325527	NA	0.364291499708613	0.00814532059159378	0.292217310101956	0.869364497600836	0.135646109985837	0.117701560074137	NA	3.87839759283903	0.000105146771531173	796	45	1	0.00502087947744707	0.359121250319756	1.28264439720511
4180	4547	0.700112385400915	0.676629402817435	0.221917924943778	NA	0.298854799740718	0.133263197450153	0.439994646570278	0.0320778644673577	0.0272158711224699	0.842658062336512	NA	0.636804498847234	0.680549103455971	0.929399992157675	3.87501380098421	0.00010661865671957	893	4	1	0.00504466904533417	0.411795392820546	1.33034035498776
2420	3921	1.05118042012225	NA	NA	NA	0.909042526824583	0.100302059109097	NA	0.0360857327511063	NA	NA	NA	0.218363940662782	0.59326247355487	NA	3.87005288821162	0.000108811745115789	709	37	1	0.00507886172472885	0.68684166868531	1.60975559985375
3979	4567	1.10598386666869	NA	1.01159176844559	NA	NA	NA	NA	0.0503866908735244	NA	0.0903277058414392	NA	NA	NA	NA	3.84272025335112	0.000121678133822245	732	132	1	0.00550580271906595	1.05878781755714	2.08318045450693
8011	1137	0.477054906576608	1.26387358669108	-0.871356780207277	0.00837703252196231	0.556049938193615	0.285128848440376	NA	0.157235470813346	0.0041236510113298	0.240495130471113	0.997091520815836	0.19061920890191	0.145467157651494	NA	3.80903264337777	0.00013951154034153	796	45	1	0.0060996564599955	0.286521255369394	1.21969569869008
5829	512	0.235793668678669	1.05027945234587	1.48415418762774	NA	0.00573385246753588	0.28956921844512	NA	0.254390081589493	0.00795424322929164	0.0755873351140779	NA	0.991385371497915	0.168727582351133	NA	3.80411498786349	0.000142312066484962	892	53	1	0.00615666030247046	0.613106075912987	1.52954873568528
8995	6138	0.565838395099911	0.433200662321799	NA	-0.134333713409806	0.479703967876718	0.0879722664797047	0.29343336660238	0.0769904122225458	0.103716838829427	NA	0.897668905679388	0.239094248447057	0.501534065510703	0.929399992157675	3.80366100447689	0.000142573255071943	822	100	1	0.00615666030247046	0.287635824161784	1.22063835114351
